31	0.85	1	5	17.883333333333333	0.007358540917572936	34.0
20140225_2050	11	1.0	4.665920119447555E-4	Ukraine bitcoin Syria Free Venezuela 	1	0.04016869469026549	0.09015486725663717	0.8226631637168141	0.04701327433628318
20140225_2120	-1	0.0	0.0	Ukraine bitcoin Syria Gox Photo 	1	0.046500641155429574	0.09036917054734427	0.8096105824390902	0.05351960585813593
20140225_2150	12	1.0	2.0602980564521668E-4	bitcoin Ukraine syria Gox KIEV 	1	0.04214084507042253	0.09017840375586854	0.8192676056338029	0.048413145539906104
20140225_2240	18	1.0	1.4638073629510357E-4	Ukraine bitcoin Syria Man signed 	1	0.06553160659300851	0.1445752581054157	0.742800217351929	0.047092917949646804
20140225_2320	13	0.25	8.108327252087895E-5	Ukraine bitcoin man United good 	1	0.06103221655406958	0.1230755089847879	0.7729675076979641	0.042924766763178454
20140226_0010	16	0.0	0.0	Ukraine bitcoin Syria people times 	1	0.03817316994517898	0.10557078361818768	0.7984118026443083	0.057844243792325056
20140226_0110	17	1.0	5.040957781978576E-4	Ukraine Bitcoin Syria people loving 	1	0.03531645569620253	0.10075949367088607	0.8121518987341773	0.05177215189873418
20140226_0330	23	1.0	2.1605271686291454E-4	finally McDonald Ukraine Bitcoins start 	1	0.11125158027812895	0.06960660370342828	0.78076894474604	0.03837287127240277
20140226_0420	21	0.6	3.745318352059925E-4	bitcoin Ukraine gold finally couple 	1	0.06999901409839299	0.06783003056294981	0.8159321699694371	0.04623878536922015
20140226_0650	-1	0.0	0.0	Bitcoins Ukraine Syria exchange loving 	1	0.03738543174143753	0.08779546550892427	0.7983598649300531	0.07645923781958515
20140226_0750	27	0.25	1.6431153466973383E-4	bitcoin Ukraine Syria exchanges Gox 	1	0.03274161735700197	0.08461538461538462	0.8390532544378698	0.04358974358974359
20140226_0820	28	0.4	2.6277755879647877E-4	Ukraine bitcoin syria love Gox 	1	0.03479048111743404	0.07915157785825143	0.8424728401448526	0.04358510087946198
20140226_0900	29	1.0	5.644137152532807E-4	Bitcoin Ukraine morals Syria Good 	1	0.027835880933226066	0.08849557522123894	0.8323411102172165	0.05132743362831858
20140226_0930	30	0.0	0.0	Bitcoin Ukraine Syria Times Left 	1	0.03653627825368975	0.0928888430178553	0.814635153266591	0.055939725461863966
20140226_1010	31	0.6666666666666666	3.017046311660884E-4	Ukraine bitcoin strikes chord Syria 	1	0.04077849860982391	0.10231696014828545	0.8087117701575532	0.04819277108433735
20140226_1030	33	0.3333333333333333	1.4742739200943535E-4	Ukraine bitcoin police disbanded Syria 	1	0.031806395851339674	0.09023336214347451	0.8202247191011236	0.05773552290406223
20140226_1120	44	1.0	5.946717411988582E-4	Ukraine Bitcoin police syria disbands 	1	0.03972647346141322	0.08650819494192988	0.8045153587322262	0.0692499728644307
20140226_1150	24	1.0	3.832298612707902E-4	Ukraine police bitcoin disbanded Riot 	1	0.03742695950030224	0.09495264960709249	0.8076264356236148	0.05999395526899053
20140226_1250	42	0.3333333333333333	1.3642564802182812E-4	Ukraine Bitcoin Syria police day 	1	0.03494837172359015	0.09356632247815727	0.8001588562351072	0.07132644956314535
20140226_1310	43	1.0	2.801905295601009E-4	Ukraine Bitcoin Syria police disbanded 	1	0.03238378684807256	0.08878968253968254	0.8054846938775511	0.07334183673469388
20140226_1350	46	1.0	4.092909035096695E-4	Ukraine bitcoin Syria police Russia 	1	0.030781893004115227	0.09646090534979423	0.8054320987654321	0.06732510288065843
20140226_1420	48	1.0	3.9623576027736503E-4	Ukraine bitcoin Syria Russia putin 	1	0.03327693175408911	0.10812988477963097	0.8008218515832729	0.05777133188300701
20140226_1510	49	0.25	1.226241569589209E-4	Ukraine bitcoin Syria troops Crimea 	1	0.03935040599625234	0.09506558400999375	0.8088694565896315	0.056714553404122424
20140226_1530	52	0.2	1.2156576707999027E-4	Ukraine bitcoin Syria Putin Crimea 	1	0.03920642418516769	0.0877420878601795	0.8260510155880963	0.047000472366556446
20140226_1550	53	0.2	1.1856770215793219E-4	Ukraine Bitcoin Syria Crimea media 	1	0.03318284424379232	0.06884875846501129	0.8539503386004514	0.04401805869074492
20140226_1610	37	1.0	2.9719890036406866E-4	Ukraine Bitcoin Syria Putin protesters 	1	0.027873792431091022	0.07918993175573873	0.8427723123282815	0.050163963484888774
20140226_1700	54	1.0	3.4674063800277393E-4	Ukraine bitcoin Syria killed Putins 	1	0.03063943161634103	0.08359236234458259	0.8432504440497336	0.0425177619893428
20140226_1750	56	0.4	1.463378941977025E-4	Ukraine Bitcoin syria Crimea people 	1	0.02535138397861516	0.07889971544364922	0.8447012158316806	0.05104768474605501
20140226_1840	57	1.0	5.70060426405199E-4	Ukraine Bitcoin Syria Michael Putin 	1	0.03217770396512352	0.07982146564251609	0.8416026572555533	0.04639817313680714
20140226_1900	59	0.0	0.0	Ukraine Michael Rigby Lee bitcoin 	1	0.03520905375668029	0.0767503480486819	0.8313647999281448	0.056675798266493015
20140226_1940	-1	0.0	0.0	Ukraine Bitcoin Syria Gox love 	1	0.027456	0.077824	0.85472	0.04

